NAME,COUNTYFP,GEOID,ALAND,AWATER,COUNTY_AREA,GRID_AREA,GRID_ID,COUNTY_GRID_OVLP_AREA,COUNTY_GRID_OVLP_PROP,FID,geometry
Kern,029,06029,21061589620,79574760,31845435639.837196,5041000000.0,109,2528692027.4667163,0.5016250798386662,0,"POLYGON ((-13147275 4187930, -13076275 4187930, -13076275 4116930, -13147275 4116930, -13147275 4187930))"
Los Angeles,037,06037,10510651024,1794730436,18034364971.5877,5041000000.0,110,3498302128.219106,0.6939698726877814,0,"POLYGON ((-13147275 4116930, -13076275 4116930, -13076275 4045930, -13147275 4045930, -13147275 4116930))"
Orange,059,06059,2047702298,407606601,3554718017.5000477,5000732814.98195,111,2475420781.928572,0.495011606001491,0,"POLYGON ((-13137018.12748438 3974930, -13137405.67574628 3975148.87048268, -13138479.35836152 3975842.393224675, -13139441.49826208 3976467.655399184, -13140376.25364599 3977209.513278191, -13141249.0037326 3977892.733198893, -13141947.3153369 3978561.822717708, -13141964.01336633 3978577.330548859, -13142014.44141488 3978623.854167894, -13142031.25076443 3978639.362082728, -13142126.42953236 3978727.329788439, -13142412.1884801 3978991.370636155, -13142507.47857073 3979079.474728714, -13142711.97377892 3979268.519779042, -13143325.57074051 3979835.673578949, -13143530.17728006 3980024.731062634, -13144057.16715109 3980511.962839881, -13144865.01777009 3981148.845009184, -13146439.30800555 3982390.084438847, -13147275 3983770.182245159, -13147275 4045930, -13076275 4045930, -13076275 3974930, -13137018.12748438 3974930))"
Mendocino,045,06045,9081421729,962951511,16860770648.380724,4463792491.241347,9,4185218017.2025075,0.9375924229037425,0,"POLYGON ((-13758762.36254072 4684930, -13759100.79128814 4685169.572831003, -13759875.81242403 4685718.354271388, -13760676.99031379 4685910.600313137, -13760782.41113143 4685910.597757287, -13761997.81521922 4686586.317505475, -13762139.63839841 4686685.382062454, -13762565.44185224 4686982.867012741, -13762707.37632121 4687082.078178223, -13762720.06692673 4687089.786671789, -13763682.10506012 4687977.884847422, -13764950.94515696 4689487.452824739, -13765773.05365973 4690814.174121774, -13766210.32191735 4690996.81638235, -13768295.80829227 4692636.075566587, -13769323.07987854 4694407.910346575, -13769397.55368938 4694536.481791833, -13770947.02693672 4695594.378000909, -13772204.17246841 4697051.347403725, -13773038.30086577 4699365.924160772, -13774443.27825144 4701270.439836205, -13775913.59762157 4702693.049582024, -13777127.09092968 4703767.998445101, -13777694.59732286 4704194.97902786, -13779648.03054273 4706459.15635548, -13780467.23072602 4709082.345363406, -13781181.45621503 4711285.930976409, -13782078.02216627 4713144.924065398, -13782451.49907551 4716116.86348624, -13782029.37740224 4718382.39678758, -13781044.09215349 4720218.468977579, -13780818.22569779 4720465.957158543, -13779736.20420166 4721651.635089043, -13779731.19484357 4721657.221481215, -13779117.37255566 4722091.120029802, -13779114.36685098 4722095.417603486, -13779112.69701115 4722097.996149936, -13778750.01322867 4722389.231145297, -13777922.680615 4722799.664577731, -13777251.53479399 4722915.27234416, -13777200.76715192 4723204.241937942, -13777126.06525594 4723522.16082916, -13777032.21673347 4723825.904996407, -13777076.29631093 4723960.301172927, -13777055.46955065 4724436.574953842, -13777029.74513731 4724893.813076487, -13777080.83114525 4725345.627125074, -13777064.56938085 4725778.687669957, -13777004.11708355 4726058.13721545, -13777058.103104 4726240.572544889, -13777093.94082697 4726577.075643677, -13777131.44297156 4727168.562605851, -13777119.74621555 4727558.271785078, -13777410.50403097 4727960.325133899, -13777610.64620002 4728444.815825282, -13777829.71385457 4728876.290273652, -13777923.65928454 4729270.079720105, -13778061.12946579 4729721.515885402, -13778159.97282063 4730124.943758786, -13778308.23800504 4730725.52762362, -13778535.76961689 4730993.358288691, -13778734.69185174 4731275.820919385, -13778939.06663378 4731663.968505264, -13779071.75076918 4732096.152702184, -13779233.04467726 4732499.245055228, -13779380.08933247 4732921.713223365, -13779508.32004168 4733392.529081534, -13779637.10584634 4733940.383660867, -13779682.96181463 4734325.190129495, -13779806.96085713 4734877.971868658, -13779855.71658102 4734993.150568724, -13780070.33208406 4735439.247371051, -13780220.94301047 4735673.922367815, -13780401.27376143 4736038.568518937, -13780498.67513338 4736211.141696687, -13780553.4419677 4736337.094655306, -13780669.65453068 4736604.642284355, -13780763.60104504 4736979.650993844, -13780952.83972422 4737233.299387597, -13781215.65680722 4737693.698623491, -13781532.3501857 4738288.417751604, -13781693.64541857 4738662.771392328, -13781879.42977698 4739104.437468829, -13781969.36714289 4739578.266764073, -13782058.53438777 4739578.266918752, -13782183.65157274 4739912.342895363, -13782231.84617194 4740274.844873578, -13782258.32987787 4740821.492509131, -13782314.75747674 4741430.747418387, -13782378.75763227 4741894.638204801, -13782629.88800221 4742293.670273688, -13782949.03427968 4742730.614009258, -13783132.48266386 4743106.136492186, -13783717.22497955 4744290.357805838, -13783964.68079491 4744766.870355438, -13784227.72010552 4745320.652295128, -13784376.54951487 4745628.928241005, -13784534.28554651 4745883.79777554, -13784810.57386383 4746345.451000644, -13785147.30585947 4746990.508407483, -13785458.76987885 4747548.576413366, -13785681.51425129 4747967.36300764, -13785892.01072069 4748541.284066038, -13785820.42446504 4748953.936215971, -13785952.78160038 4749107.338081172, -13786087.02880628 4749396.481376222, -13786245.43239148 4749694.969728246, -13786275 4749767.202529687, -13786275 4755930, -13715275 4755930, -13715275 4684930, -13758762.36254072 4684930))"
Sonoma,097,06097,4081437574,497508807,7492856177.350816,1070816810.1563622,10,1070806041.6209877,0.999989943625023,0,"POLYGON ((-13715275 4639798.229769282, -13715828.14224328 4640465.939437473, -13716648.55400975 4641753.77602584, -13716811.96824054 4642048.685300615, -13717679.47287996 4642371.886017103, -13718429.64614497 4642968.002191709, -13718612.09588848 4643253.138525017, -13719235.2576785 4643267.778372515, -13719276.77948749 4643277.301965043, -13720082.9482231 4643462.089861974, -13720251.26456564 4643487.673467452, -13720519.102535 4643576.794114116, -13722263.05475594 4644268.187818875, -13723499.82802876 4645105.788392061, -13723614.93337035 4645253.074429848, -13723819.76390194 4645318.753234287, -13724544.79664037 4645691.377441559, -13726443.59484611 4647269.768504878, -13727623.92812026 4648685.718477583, -13728343.61495239 4650104.576911678, -13728424.54546614 4650113.678284816, -13728743.59187942 4650197.449775869, -13728934.61884496 4650289.332714936, -13728970.35296583 4650289.331870925, -13729077.55532841 4650289.329338885, -13729113.40077052 4650289.328492242, -13729135.22367363 4650646.075108796, -13730107.50493184 4650774.358903809, -13731095.37118344 4650904.919895158, -13732475.76435691 4651752.872564475, -13733325.047479 4652921.454380961, -13733580.86770761 4653273.449215975, -13734166.87230976 4654115.640084262, -13734439.2798951 4654512.499805411, -13735075.93748854 4655519.589132668, -13735107.21931604 4655568.97135441, -13735611.85320935 4656868.372067522, -13736174.81722325 4657977.188188436, -13737381.66488436 4659240.71595628, -13737744.46570679 4659680.910300595, -13738402.71707069 4660479.914160552, -13738767.74463851 4660951.060058711, -13739651.64788715 4662092.06608475, -13740189.67664921 4663283.340253907, -13740219.51147152 4663349.280934229, -13740960.92060682 4664234.599001896, -13742212.29559616 4665431.659653301, -13743077.05213106 4666641.977209103, -13743545.72689388 4667770.376993086, -13743782.51055489 4668084.553115796, -13744129.83888241 4668644.966632921, -13744660.07661278 4669991.773991191, -13744675.88466419 4670031.820390316, -13745438.66316094 4670551.710440155, -13746542.20291464 4671720.578002778, -13746682.13526632 4671868.673535479, -13747410.30149233 4673179.54728495, -13747809.40085353 4674360.14014112, -13748082.25122183 4674585.263222956, -13748391.72708989 4674926.453634249, -13748529.09938867 4675136.621283259, -13749135.36314017 4676063.60628558, -13750519.09211898 4677008.34119885, -13751507.51934593 4677850.624935518, -13753463.88271629 4678808.206183495, -13755314.71685963 4680075.723142396, -13756641.22894346 4681297.183578817, -13757057.13013407 4681924.810874448, -13757633.11314555 4682794.193350085, -13758194.96716894 4684528.342290513, -13758762.36254072 4684930, -13715275 4684930, -13715275 4639798.229769282))"
Lake,033,06033,3254288286,188912510,5725256704.911482,5041000000.0,16,3032531365.7694283,0.601573371507524,0,"POLYGON ((-13715275 4755930, -13644275 4755930, -13644275 4684930, -13715275 4684930, -13715275 4755930))"
Sonoma,097,06097,4081437574,497508807,7492856177.350816,4862735308.754341,17,4372481208.6865225,0.8991814135584928,0,"POLYGON ((-13701435.28698647 4613930, -13702163.67307046 4614791.43645832, -13703536.56011392 4616413.182033171, -13703812.40742819 4616549.850411013, -13704650.4119163 4617250.37855403, -13705610.19572481 4618645.626388211, -13706041.66233346 4619667.511790457, -13706075.83617419 4619877.120322364, -13706336.43238912 4620089.426621606, -13706336.54370651 4620089.710268101, -13707272.39436158 4621362.934277585, -13708030.01927569 4623501.40751835, -13708025.89922077 4623755.21715703, -13707993.49536787 4625788.048254332, -13707695.15428539 4627169.417570831, -13707332.58425884 4628160.076584197, -13707248.87143723 4628389.730064774, -13707420.41285678 4628541.604220228, -13707883.38483097 4629073.749797587, -13708185.27872188 4629578.100474647, -13708186.39110175 4629740.497648452, -13708581.79359032 4630067.711630812, -13708881.46174428 4630438.945884061, -13709049.99724759 4630647.637963253, -13709634.52707203 4631599.441907824, -13709769.11005903 4631866.087885471, -13710091.37441405 4632525.349444652, -13710212.04187157 4632926.351373101, -13710328.25665339 4633312.174319664, -13710540.09193403 4634145.073199208, -13710575.37926132 4634283.541201849, -13710637.93962476 4634431.100369767, -13710715.1944914 4634493.02173687, -13711010.18785577 4634729.206905021, -13711235.05036561 4634978.322368824, -13711296.94321384 4635046.922503105, -13711412.04573112 4635246.618444758, -13712331.8696816 4635727.266409419, -13712895.58520528 4636184.500352009, -13713277.07277172 4636493.87992464, -13713418.44663122 4636663.772954737, -13713823.19886553 4637150.313321026, -13714133.55342679 4637523.508999479, -13714772.18160609 4638882.869964816, -13714859.8997466 4639069.568860279, -13715014.29657948 4639483.472917912, -13715033.55458845 4639506.775920668, -13715275 4639798.229769282, -13715275 4684930, -13644275 4684930, -13644275 4613930, -13701435.28698647 4613930))"
Marin,041,06041,1348061297,796944835,3465180458.3222094,2856194262.500593,18,2492583149.722404,0.8726938438494557,0,"MULTIPOLYGON (((-13645444.86696374 4542930, -13645532.18681121 4543898.841898154, -13645685.91454179 4545605.853889843, -13645763.83657396 4546147.555981093, -13645909.88476498 4547163.728197779, -13646069.62503679 4548274.927951702, -13646453.22779189 4549712.481197984, -13647795.95784204 4551560.916039382, -13649137.24175657 4553356.131530099, -13650674.11653319 4554259.986507065, -13650674.22786428 4554253.64489047, -13650675.67501644 4554254.20859144, -13651062.84346594 4554644.578033277, -13651374.87117735 4555114.872638339, -13651384.44462906 4555129.389111407, -13652410.03063719 4555450.448814102, -13652574.56078175 4555502.033508185, -13653960.15367923 4556258.9190228, -13655275.39293947 4557091.274235479, -13655326.04327495 4557144.276547935, -13656152.59009763 4558007.998464308, -13656191.44058768 4558048.59952466, -13656454.6000793 4557960.349047223, -13658009.62308937 4557553.645620971, -13658567.66797294 4557514.033734254, -13659422.49075021 4557453.558954611, -13660665.48473975 4557640.907953193, -13661607.91604977 4557930.606925285, -13662315.35188904 4558266.13177273, -13663383.12942909 4558987.123410571, -13663514.37522137 4559020.960809074, -13664589.83363569 4559293.637987466, -13664742.11864677 4559343.126851181, -13665346.47215012 4559735.520169825, -13665602.17306844 4559929.677787102, -13666334.54424284 4560485.944666982, -13667106.54548962 4561197.078748595, -13667586.66709205 4561772.592663054, -13667711.56777078 4561942.39013826, -13667797.61792459 4562087.933000712, -13668062.1136411 4562535.151598093, -13668354.21682409 4563109.893062565, -13668416.33328691 4563232.179584795, -13668518.63626341 4563467.729736355, -13668590.54891607 4563633.18222996, -13668722.35184556 4564043.227940943, -13668812.07597403 4564429.168039858, -13669266.03732958 4564604.370128174, -13670071.43472662 4564896.803504375, -13670744.80713128 4565140.151617775, -13670867.37004401 4565184.448643262, -13671606.97773218 4565461.944134871, -13672125.50490029 4565765.969731015, -13672857.87758302 4566309.710640398, -13673351.35836978 4566765.718512104, -13673732.29508104 4567201.709935981, -13674363.47921781 4567977.650586612, -13674723.93378924 4568598.980836205, -13674962.49329579 4569167.001896083, -13675163.20426439 4569768.079548406, -13675361.57820557 4570597.564447825, -13675538.68953005 4571208.041166181, -13675650.78997473 4571741.902412035, -13676108.76005327 4572031.14852263, -13676387.83945083 4572333.248739108, -13676403.53558856 4572352.871434975, -13676666.47374696 4572682.792394192, -13676991.41732458 4573109.008752869, -13677153.38839699 4573386.432801931, -13677284.18937067 4573477.779843961, -13677677.03744549 4573704.668659905, -13678128.99699035 4574127.115133191, -13678403.2899512 4574452.997857704, -13678505.4822331 4574672.423590485, -13678834.20959715 4574705.748148383, -13679223.60726738 4575030.237312004, -13679973.45994423 4575769.200831397, -13680360.07385664 4575850.684310252, -13680878.4906726 4576000.519052147, -13681419.83971993 4576231.982711138, -13681776.61576768 4575270.015910282, -13682193.72750066 4574432.674980312, -13682560.07852439 4573887.663310116, -13682656.92609374 4573743.790653465, -13683299.57192666 4573047.752333975, -13684082.92615479 4572453.545365836, -13684719.67232561 4571895.368833962, -13685392.26445315 4571580.720329183, -13686276.92081552 4571330.449016394, -13687090.44395591 4571107.84958988, -13687798.88206258 4571040.944768868, -13688743.42928293 4570991.261457063, -13689673.50511112 4570974.607780729, -13690598.23799922 4571029.235840989, -13691532.43322075 4571107.577975319, -13692420.9865135 4571145.267078286, -13693435.88279453 4571142.296354225, -13694802.993334 4571245.048183789, -13695683.86238937 4571420.358932321, -13696875.08974076 4571724.974056443, -13697872.84468778 4572085.077690479, -13698109.3985946 4572246.854484119, -13698868.4860875 4572766.222999701, -13699863.34873883 4573589.022704927, -13700556.09149737 4574466.957090552, -13701135.17788681 4575462.454764899, -13701412.47806241 4576418.506748469, -13701635.00782577 4577076.496608246, -13701642.9117749 4577141.182228993, -13701697.68281745 4577593.56915591, -13701715.93982557 4577743.427560908, -13701771.04748333 4578774.134054725, -13701789.19334005 4578961.443458181, -13701833.2777454 4579415.887658699, -13701774.16370547 4580617.425858847, -13701531.15138792 4581592.322517088, -13701336.67558136 4582106.370658326, -13700613.21014507 4583269.080299231, -13699784.21502695 4584232.924111426, -13699399.38439221 4584581.73954648, -13694935.68210275 4597088.566216929, -13693946.93823146 4600514.89770154, -13694493.51185417 4601230.335585303, -13694864.53602987 4601794.624103769, -13695326.61820334 4602643.805434581, -13695690.85014511 4603817.315784245, -13695807.51001194 4604616.252205859, -13695785.80147293 4605092.358802778, -13695961.79595503 4605305.635605174, -13696171.74205147 4605737.585118187, -13696516.15989647 4606654.370014933, -13696632.59733301 4607367.828466511, -13696794.00930036 4607485.963059952, -13697398.6904838 4608415.793149194, -13697743.33085371 4609342.308484081, -13697820.8075789 4609741.841223155, -13698081.96088229 4609964.139824672, -13701435.28698647 4613930, -13644275 4613930, -13644275 4542930, -13645444.86696374 4542930)), ((-13711647.50530458 4547791.979120726, -13711635.26032647 4547846.342373496, -13711122.30728413 4550135.490212079, -13710777.77557611 4550772.237582448, -13710212.72038738 4551493.134203502, -13709425.36038836 4552206.473467685, -13709366.58391072 4552259.873736024, -13708684.64331357 4552894.921116506, -13707819.91651246 4553566.787015034, -13707021.86924055 4553983.485369428, -13706336.36544763 4554263.643075641, -13705465.29194514 4554460.098133105, -13704348.42414062 4554387.385404273, -13702901.82815979 4554293.67693463, -13701386.21208763 4553768.610782926, -13700144.77508239 4553159.728042896, -13697731.69367747 4551185.217595175, -13696608.36071754 4549644.780773015, -13696204.37578868 4548454.565094004, -13696064.55689964 4548164.990171378, -13695796.83253407 4547992.88362371, -13695175.00171352 4547984.013427076, -13694186.48364792 4547840.221344023, -13693476.04157959 4547679.248055237, -13692982.44967409 4547481.800495381, -13692420.95277189 4547274.639667571, -13692023.31923793 4547095.927902655, -13691750.8085344 4546863.141890362, -13690896.31836929 4546122.288976011, -13690230.06933671 4545424.716125031, -13689803.38001256 4544869.958134671, -13689564.26468148 4544533.316136475, -13689409.86307403 4544159.376266986, -13689320.25137134 4543979.592284153, -13689007.7787748 4543862.178000951, -13688654.00688408 4543648.893086149, -13688300.90297578 4543364.238577983, -13687962.2705908 4543036.797054655, -13687860.89591821 4542930, -13710140.92357684 4542930, -13710414.74153863 4543258.869183515, -13710854.23082597 4544159.445488477, -13711220.02957883 4545004.20521696, -13711547.42375885 4546084.190057837, -13711640.60179848 4547243.292901265, -13711647.50530458 4547791.979120726)))"
Napa,055,06055,1938165958,104249021,3340406645.168958,5041000000.0,25,2776783437.722802,0.550839801174926,0,"POLYGON ((-13644275 4684930, -13573275 4684930, -13573275 4613930, -13644275 4613930, -13644275 4684930))"
Contra Costa,013,06013,1871930816,209819213,3351026769.9273934,5041000000.0,26,1709397387.4743533,0.3390988667872155,0,"POLYGON ((-13644275 4613930, -13573275 4613930, -13573275 4542930, -13644275 4542930, -13644275 4613930))"
Fresno,019,06019,15433177265,135374444,24302881989.03446,5041000000.0,66,1895476686.637995,0.3760120386109889,0,"POLYGON ((-13431275 4329930, -13360275 4329930, -13360275 4258930, -13431275 4258930, -13431275 4329930))"
Fresno,019,06019,15433177265,135374444,24302881989.03446,5041000000.0,76,2807768933.365752,0.5569864973945154,0,"POLYGON ((-13360275 4400930, -13289275 4400930, -13289275 4329930, -13360275 4329930, -13360275 4400930))"
Kings,031,06031,3598583450,5468555,5528568443.6841,5041000000.0,77,3073597529.1830387,0.6097198034483314,0,"POLYGON ((-13360275 4329930, -13289275 4329930, -13289275 4258930, -13360275 4258930, -13360275 4329930))"
Orange,059,06059,2047702298,407606601,3554718017.5000477,1437833529.3077564,112,1018889294.8138099,0.7086281367387177,0,"POLYGON ((-13076275 3923299.050645558, -13076463.5825065 3923543.086029344, -13078659.58849992 3925901.972908739, -13080040.28805536 3927385.254281088, -13080088.93462076 3927437.562081847, -13080137.58118549 3927489.737018464, -13080290.31145214 3927699.503844387, -13080748.61354225 3928329.093241597, -13080901.45509981 3928539.008350273, -13080998.30273697 3928703.403411852, -13081288.95695855 3929197.135002336, -13081385.91590882 3929361.80559967, -13082377.76914816 3931046.851139125, -13083205.3153018 3931930.942419736, -13085561.71753075 3934448.57369411, -13088002.94437353 3936830.611200178, -13089921.86206924 3938089.889691387, -13092405.61226029 3939720.240210222, -13092735.00524062 3939936.358401777, -13093723.5180981 3940585.403310251, -13094053.02237047 3940801.80407564, -13094685.98217226 3941341.224328987, -13095029.7352317 3941604.813810293, -13095201.94571501 3941737.14384562, -13095507.73886955 3942150.801339621, -13095755.20079807 3942618.315933686, -13096114.42701982 3943103.975387579, -13096499.81314269 3943670.559301516, -13096723.00777725 3943720.141833279, -13097160.49151383 3943828.237780754, -13097630.59146739 3944278.225396286, -13097822.72798055 3944462.304144714, -13098539.28802044 3945189.583663265, -13098856.54704803 3945444.595529831, -13099107.79392934 3945645.756252046, -13099861.53454423 3946249.792577863, -13100112.78140614 3946451.367195024, -13100221.20605858 3946538.157343587, -13100546.48001024 3946798.931644747, -13100655.01597803 3946885.857712783, -13100961.14303799 3947157.439192054, -13101037.17386656 3947224.902242878, -13101265.48898742 3947427.293747019, -13101341.63113296 3947494.891695255, -13101683.1575929 3947797.820667303, -13102708.18218992 3948707.055037713, -13103049.81992961 3949010.282332932, -13103814.69213611 3949688.905449468, -13103974.99152657 3949667.568727673, -13105166.99561393 3949510.078283701, -13106237.55050016 3949510.07851993, -13106913.59040299 3949867.736273356, -13107155.26363843 3950138.187205103, -13107968.67119835 3951048.938168587, -13108449.34962863 3951517.476939598, -13108694.92088661 3951756.888488102, -13109555.31080274 3952724.722037259, -13109786.41043877 3953059.134412565, -13110181.70662466 3953631.139341915, -13110357.03513594 3953885.002257262, -13110516.44491149 3954144.607237187, -13110771.14434672 3954559.240208172, -13111373.16151018 3955275.010206479, -13111605.26315622 3955595.887074987, -13111961.7089746 3956088.493730582, -13111988.20307498 3956125.053131225, -13112252.47615612 3956508.266677056, -13112375.92976326 3956687.335293404, -13112584.65412587 3957235.100086075, -13112685.84346047 3957827.062489845, -13112828.5554914 3957927.682755865, -13113221.06925122 3958204.326266799, -13113275.50465529 3958242.627167091, -13113278.95557042 3958245.162771651, -13113449.49756867 3958375.013174522, -13113506.38200898 3958418.385935775, -13113927.72763439 3958739.082497616, -13113950.88216102 3958760.836283883, -13114691.27046501 3959460.182244485, -13115055.62021328 3960096.170848939, -13115087.90296132 3960152.497233326, -13115256.66371958 3960641.827874401, -13115283.49181355 3960658.512938955, -13115457.26216677 3960767.16666991, -13115978.90720882 3961093.133977878, -13116052.37834418 3961139.186610581, -13116141.87953534 3961222.482398163, -13116197.76212071 3961274.275593328, -13116365.40987997 3961430.457510381, -13116396.24549099 3961459.157835417, -13116426.52450893 3961470.771423648, -13116630.68524196 3961549.263567751, -13117243.27878005 3961785.143670592, -13117447.55085632 3961863.771422497, -13117476.16013052 3961881.793116539, -13117562.2105925 3961935.858366928, -13117590.9311863 3961953.880173253, -13118316.40445455 3962410.041494819, -13120492.93525453 3963778.633707015, -13121218.51962622 3964234.867203642, -13121260.15333966 3964261.03742185, -13121385.16579914 3964339.681955709, -13121426.9108321 3964365.985934974, -13121639.64351668 3964499.776645442, -13121883.65711462 3964642.782158335, -13122177.87605734 3964815.165577728, -13123538.98643523 3965612.889729378, -13124440.12222605 3966141.041800755, -13125194.31549331 3966583.078952611, -13125339.92209833 3966668.283228075, -13125776.96454187 3966924.300492962, -13125922.68245922 3967009.774399198, -13127000.48291104 3967641.36608251, -13128357.91910025 3968437.282344405, -13130085.94002444 3969843.995852922, -13131078.80324873 3970652.222487542, -13131744.27423224 3971194.100059684, -13132784.11427105 3972040.901604487, -13133764.50921324 3972776.726045513, -13134446.56657649 3973288.637460309, -13134454.5816129 3973294.650650526, -13134478.62672207 3973312.69024003, -13134486.75307846 3973318.837069739, -13134661.30275771 3973449.925672818, -13135185.17441271 3973843.200437048, -13135359.83539684 3973974.295010451, -13135388.22198083 3973995.542895164, -13135473.38173238 3974059.420420394, -13135501.87963597 3974080.802097986, -13135546.40761014 3974114.211048735, -13135680.32549101 3974214.705757092, -13135724.96482851 3974248.248795055, -13135797.768195 3974303.975970087, -13135800.3285564 3974304.644163367, -13135799.10402915 3974299.16498073, -13136256.07298592 3974499.624605992, -13137018.12748438 3974930, -13076275 3974930, -13076275 3923299.050645558))"
San Diego,073,06073,10895149811,826195031,16721402107.282082,4928164600.700685,120,3516224326.352905,0.7134957151903915,0,"POLYGON ((-13065873.49151074 3903930, -13065885.72867325 3903977.791410385, -13066125.40199582 3904913.758843228, -13066132.52651541 3904941.257174245, -13066139.53971539 3904968.755570107, -13066154.01139751 3905025.346675187, -13066167.59251491 3905078.616956375, -13066208.55850679 3905238.694947482, -13066222.25094399 3905292.099047002, -13066868.35305286 3906620.637266559, -13068044.11630965 3909039.097240178, -13068813.22693217 3910569.146868465, -13068826.02874391 3910594.531992486, -13069486.15694091 3911907.855474697, -13069488.49466296 3911912.50772806, -13069597.58837685 3912137.811938375, -13069925.20347199 3912814.1494476, -13070034.40850164 3913039.60398986, -13070631.52956304 3914272.502584327, -13071182.00747147 3915409.134018505, -13072329.49500725 3917779.012269455, -13072423.00388164 3917972.113000604, -13072867.05970537 3918889.518135826, -13073074.44866794 3919157.917160661, -13074422.53252573 3920901.863231866, -13076275 3923299.050645558, -13076275 3974930, -13005275 3974930, -13005275 3903930, -13065873.49151074 3903930))"
