ID,YEAR,MONTH,DAY,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT08,WT11,WT14,WT16
USC00045064,1917,3,1,,,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00045064,1917,3,10,,,43.0,0.0,0.0,122.0,39.0,100.0,,,,,,,,,
USC00045064,1917,3,11,,,0.0,0.0,0.0,122.0,0.0,100.0,,,,,,,,,
USC00045064,1917,3,12,,,0.0,0.0,0.0,150.0,-6.0,117.0,,,,,,,,,
USC00045064,1917,3,13,,,0.0,0.0,0.0,150.0,-11.0,117.0,,,,,,,,,
USC00045064,1917,3,14,,,46.0,0.0,0.0,122.0,56.0,106.0,,,,,,,,,
USC00045064,1917,3,15,,,0.0,0.0,0.0,156.0,-6.0,117.0,,,,,,,,,
USC00045064,1917,3,16,,,0.0,0.0,0.0,183.0,-17.0,122.0,,,,,,,,,
USC00045064,1917,3,17,,,0.0,0.0,0.0,161.0,0.0,122.0,,,,,,,,,
USC00045064,1917,3,18,,,0.0,0.0,0.0,172.0,50.0,122.0,,,,,,,,,
USC00045064,1917,3,19,,,0.0,0.0,0.0,150.0,72.0,111.0,,,,,,,,,
USC00045064,1917,3,2,,,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00045064,1917,3,20,,,0.0,0.0,0.0,161.0,67.0,117.0,,,,,,,,,
USC00045064,1917,3,21,,,0.0,0.0,0.0,161.0,28.0,111.0,,,,,,,,,
USC00045064,1917,3,22,,,0.0,0.0,0.0,167.0,22.0,117.0,,,,,,,,,
USC00045064,1917,3,23,,,0.0,0.0,0.0,200.0,22.0,133.0,,,,,,,,,
USC00045064,1917,3,24,,,0.0,0.0,0.0,228.0,-11.0,133.0,,,,,,,,,
USC00045064,1917,3,25,,,0.0,0.0,0.0,244.0,33.0,144.0,,,,,,,,,
USC00045064,1917,3,26,,,0.0,0.0,0.0,244.0,39.0,178.0,,,,,,,,,
USC00045064,1917,3,27,,,0.0,0.0,0.0,222.0,28.0,161.0,,,,,,,,,
USC00045064,1917,3,28,,,0.0,0.0,0.0,222.0,28.0,161.0,,,,,,,,,
USC00045064,1917,3,29,,,0.0,0.0,0.0,161.0,89.0,128.0,,,,,,,,,
USC00045064,1917,3,3,,,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00045064,1917,3,30,,,0.0,0.0,0.0,139.0,56.0,100.0,,,,,,,,,
USC00045064,1917,3,31,,,0.0,0.0,0.0,150.0,28.0,94.0,,,,,,,,,
USC00045064,1917,3,4,,,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00045064,1917,3,5,,,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00045064,1917,3,6,,,0.0,0.0,0.0,-9999.0,-9999.0,128.0,,,,,,,,,
USC00045064,1917,3,7,,,0.0,0.0,0.0,161.0,0.0,122.0,,,,,,,,,
USC00045064,1917,3,8,,,0.0,0.0,0.0,150.0,56.0,111.0,,,,,,,,,
USC00045064,1917,3,9,,,30.0,0.0,0.0,122.0,56.0,100.0,,,,,,,,,
USC00045064,1917,4,1,,,0.0,0.0,0.0,167.0,56.0,128.0,,,,,,,,,
USC00045064,1917,4,10,,,0.0,0.0,0.0,156.0,56.0,-9999.0,,,,,,,,,
USC00045064,1917,4,11,,,0.0,0.0,0.0,200.0,17.0,-9999.0,,,,,,,,,
USC00045064,1917,4,12,,,0.0,0.0,0.0,200.0,100.0,-9999.0,,,,,,,,,
USC00045064,1917,4,13,,,0.0,0.0,0.0,172.0,6.0,-9999.0,,,,,,,,,
USC00045064,1917,4,14,,,0.0,0.0,0.0,161.0,78.0,-9999.0,,,,,,,,,
USC00045064,1917,4,15,,,0.0,0.0,0.0,139.0,6.0,-9999.0,,,,,,,,,
USC00045064,1917,4,16,,,38.0,0.0,0.0,128.0,56.0,-9999.0,,,,,,,,,
USC00045064,1917,4,17,,,0.0,0.0,0.0,156.0,11.0,-9999.0,,,,,,,,,
USC00045064,1917,4,18,,,0.0,0.0,0.0,161.0,-6.0,-9999.0,,,,,,,,,
USC00045064,1917,4,19,,,0.0,0.0,0.0,189.0,0.0,-9999.0,,,,,,,,,
USC00045064,1917,4,2,,,0.0,0.0,0.0,189.0,11.0,133.0,,,,,,,,,
USC00045064,1917,4,20,,,0.0,0.0,0.0,200.0,17.0,-9999.0,,,,,,,,,
USC00045064,1917,4,21,,,0.0,0.0,0.0,211.0,67.0,-9999.0,,,,,,,,,
USC00045064,1917,4,22,,,0.0,0.0,0.0,183.0,78.0,-9999.0,,,,,,,,,
USC00045064,1917,4,23,,,0.0,0.0,0.0,200.0,117.0,-9999.0,,,,,,,,,
USC00045064,1917,4,24,,,0.0,0.0,0.0,178.0,89.0,-9999.0,,,,,,,,,
USC00045064,1917,4,25,,,0.0,0.0,0.0,217.0,61.0,-9999.0,,,,,,,,,
USC00045064,1917,4,26,,,0.0,0.0,0.0,183.0,94.0,-9999.0,,,,,,,,,
USC00045064,1917,4,27,,,0.0,0.0,0.0,167.0,100.0,-9999.0,,,,,,,,,
USC00045064,1917,4,28,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00045064,1917,4,29,,,0.0,0.0,0.0,183.0,33.0,-9999.0,,,,,,,,,
USC00045064,1917,4,3,,,0.0,0.0,0.0,239.0,78.0,-9999.0,,,,,,,,,
USC00045064,1917,4,30,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00045064,1917,4,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00045064,1917,4,4,,,0.0,0.0,0.0,272.0,89.0,-9999.0,,,,,,,,,
USC00045064,1917,4,5,,,0.0,0.0,0.0,272.0,33.0,-9999.0,,,,,,,,,
USC00045064,1917,4,6,,,0.0,0.0,0.0,194.0,33.0,-9999.0,,,,,,,,,
USC00045064,1917,4,7,,,0.0,0.0,0.0,206.0,28.0,-9999.0,,,,,,,,,
USC00045064,1917,4,8,,,0.0,0.0,0.0,172.0,33.0,-9999.0,,,,,,,,,
USC00045064,1917,4,9,,,0.0,0.0,0.0,156.0,50.0,-9999.0,,,,,,,,,
USC00045064,1917,5,1,,,0.0,0.0,0.0,183.0,33.0,,,,,,,,,,
USC00045064,1917,5,10,,,0.0,0.0,0.0,189.0,78.0,,,,,,,,,,
USC00045064,1917,5,11,,,0.0,0.0,0.0,156.0,89.0,,,,,,,,,,
USC00045064,1917,5,12,,,0.0,0.0,0.0,189.0,78.0,,,,,,,,,,
USC00045064,1917,5,13,,,0.0,0.0,0.0,167.0,61.0,,,,,,,,,,
USC00045064,1917,5,14,,,0.0,0.0,0.0,183.0,50.0,,,,,,,,,,
USC00045064,1917,5,15,,,0.0,0.0,0.0,200.0,78.0,,,,,,,,,,
USC00045064,1917,5,16,,,0.0,0.0,0.0,206.0,78.0,,,,,,,,,,
USC00045064,1917,5,17,,,0.0,0.0,0.0,178.0,44.0,,,,,,,,,,
USC00045064,1917,5,18,,,38.0,0.0,0.0,167.0,100.0,,,,,,,,,,
USC00045064,1917,5,19,,,0.0,0.0,0.0,172.0,44.0,,,,,,,,,,
USC00045064,1917,5,2,,,0.0,0.0,0.0,172.0,61.0,,,,,,,,,,
USC00045064,1917,5,20,,,0.0,0.0,0.0,167.0,72.0,,,,,,,,,,
USC00045064,1917,5,21,,,0.0,0.0,0.0,167.0,100.0,,,,,,,,,,
USC00045064,1917,5,22,,,0.0,0.0,0.0,139.0,94.0,,,,,,,,,,
USC00045064,1917,5,23,,,0.0,0.0,0.0,144.0,94.0,,,,,,,,,,
USC00045064,1917,5,24,,,3.0,0.0,0.0,133.0,94.0,,,,,,,,,,
USC00045064,1917,5,25,,,3.0,0.0,0.0,167.0,94.0,,,,,,,,,,
USC00045064,1917,5,26,,,0.0,0.0,0.0,178.0,28.0,,,,,,,,,,
USC00045064,1917,5,27,,,0.0,0.0,0.0,189.0,28.0,,,,,,,,,,
USC00045064,1917,5,28,,,0.0,0.0,0.0,167.0,28.0,,,,,,,,,,
USC00045064,1917,5,29,,,0.0,0.0,0.0,172.0,94.0,,,,,,,,,,
USC00045064,1917,5,3,,,0.0,0.0,0.0,167.0,67.0,,,,,,,,,,
USC00045064,1917,5,30,,,0.0,0.0,0.0,178.0,94.0,,,,,,,,,,
USC00045064,1917,5,31,,,0.0,0.0,0.0,167.0,100.0,,,,,,,,,,
USC00045064,1917,5,4,,,0.0,0.0,0.0,167.0,78.0,,,,,,,,,,
USC00045064,1917,5,5,,,0.0,0.0,0.0,200.0,83.0,,,,,,,,,,
USC00045064,1917,5,6,,,0.0,0.0,0.0,161.0,89.0,,,,,,,,,,
USC00045064,1917,5,7,,,0.0,0.0,0.0,156.0,94.0,,,,,,,,,,
USC00045064,1917,5,8,,,3.0,0.0,0.0,161.0,89.0,,,,,,,,,,
USC00045064,1917,5,9,,,0.0,0.0,0.0,183.0,94.0,,,,,,,,,,
USC00045064,1917,6,1,,,0.0,0.0,0.0,183.0,94.0,,,,,,,,,,
USC00045064,1917,6,10,,,0.0,0.0,0.0,167.0,83.0,,,,,,,,,,
USC00045064,1917,6,11,,,0.0,0.0,0.0,211.0,67.0,,,,,,,,,,
USC00045064,1917,6,12,,,0.0,0.0,0.0,272.0,67.0,,,,,,,,,,
USC00045064,1917,6,13,,,0.0,0.0,0.0,267.0,56.0,,,,,,,,,,
USC00045064,1917,6,14,,,0.0,0.0,0.0,267.0,44.0,,,,,,,,,,
USC00045064,1917,6,15,,,0.0,0.0,0.0,328.0,67.0,,,,,,,,,,
USC00045064,1917,6,16,,,0.0,0.0,0.0,333.0,83.0,,,,,,,,,,
USC00045064,1917,6,17,,,0.0,0.0,0.0,328.0,-9999.0,,,,,,,,,,
USC00045064,1917,6,18,,,0.0,0.0,0.0,267.0,78.0,,,,,,,,,,
USC00045064,1917,6,19,,,0.0,0.0,0.0,267.0,72.0,,,,,,,,,,
USC00045064,1917,6,2,,,0.0,0.0,0.0,172.0,100.0,,,,,,,,,,
USC00045064,1917,6,20,,,0.0,0.0,0.0,244.0,100.0,,,,,,,,,,
USC00045064,1917,6,21,,,0.0,0.0,0.0,222.0,89.0,,,,,,,,,,
USC00045064,1917,6,22,,,0.0,0.0,0.0,217.0,72.0,,,,,,,,,,
USC00045064,1917,6,23,,,0.0,0.0,0.0,239.0,72.0,,,,,,,,,,
USC00045064,1917,6,24,,,0.0,0.0,0.0,228.0,61.0,,,,,,,,,,
USC00045064,1917,6,25,,,0.0,0.0,0.0,183.0,100.0,,,,,,,,,,
USC00045064,1917,6,26,,,0.0,0.0,0.0,189.0,94.0,,,,,,,,,,
USC00045064,1917,6,27,,,0.0,0.0,0.0,211.0,78.0,,,,,,,,,,
USC00045064,1917,6,28,,,0.0,0.0,0.0,156.0,78.0,,,,,,,,,,
USC00045064,1917,6,29,,,0.0,0.0,0.0,217.0,83.0,,,,,,,,,,
USC00045064,1917,6,3,,,0.0,0.0,0.0,178.0,94.0,,,,,,,,,,
USC00045064,1917,6,30,,,0.0,0.0,0.0,200.0,39.0,,,,,,,,,,
USC00045064,1917,6,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00045064,1917,6,4,,,0.0,0.0,0.0,161.0,106.0,,,,,,,,,,
USC00045064,1917,6,5,,,0.0,0.0,0.0,161.0,94.0,,,,,,,,,,
USC00045064,1917,6,6,,,0.0,0.0,0.0,161.0,94.0,,,,,,,,,,
USC00045064,1917,6,7,,,0.0,0.0,0.0,167.0,94.0,,,,,,,,,,
USC00045064,1917,6,8,,,0.0,0.0,0.0,183.0,94.0,,,,,,,,,,
USC00045064,1917,6,9,,,0.0,0.0,0.0,239.0,94.0,,,,,,,,,,
USC00045064,1918,9,1,,,0.0,0.0,0.0,239.0,128.0,,1.0,,,,,,,,
USC00045064,1918,9,10,,,-9999.0,-9999.0,-9999.0,272.0,94.0,,1.0,,,,,,,,
USC00045064,1918,9,11,,,0.0,-9999.0,-9999.0,244.0,100.0,,-9999.0,,,,,,,,
USC00045064,1918,9,12,,,0.0,-9999.0,-9999.0,322.0,150.0,,-9999.0,,,,,,,,
USC00045064,1918,9,13,,,66.0,-9999.0,-9999.0,239.0,194.0,,-9999.0,,,,,,,,
USC00045064,1918,9,14,,,23.0,-9999.0,-9999.0,228.0,156.0,,-9999.0,,,,,,,,
USC00045064,1918,9,15,,,-9999.0,-9999.0,-9999.0,222.0,144.0,,1.0,,,,,,,,
USC00045064,1918,9,16,,,-9999.0,-9999.0,-9999.0,222.0,139.0,,1.0,,,,,,,,
USC00045064,1918,9,17,,,-9999.0,-9999.0,-9999.0,211.0,144.0,,1.0,,,,,,,,
USC00045064,1918,9,18,,,-9999.0,-9999.0,-9999.0,200.0,156.0,,1.0,,,,,,,,
USC00045064,1918,9,19,,,-9999.0,-9999.0,-9999.0,200.0,144.0,,1.0,,,,,,,,
USC00045064,1918,9,2,,,-9999.0,-9999.0,-9999.0,233.0,128.0,,1.0,,,,,,,,
USC00045064,1918,9,20,,,-9999.0,-9999.0,-9999.0,233.0,100.0,,1.0,,,,,,,,
USC00045064,1918,9,21,,,-9999.0,-9999.0,-9999.0,244.0,72.0,,-9999.0,,,,,,,,
USC00045064,1918,9,22,,,-9999.0,-9999.0,-9999.0,239.0,122.0,,-9999.0,,,,,,,,
USC00045064,1918,9,23,,,-9999.0,-9999.0,-9999.0,222.0,106.0,,-9999.0,,,,,,,,
USC00045064,1918,9,24,,,-9999.0,-9999.0,-9999.0,267.0,78.0,,-9999.0,,,,,,,,
USC00045064,1918,9,25,,,-9999.0,-9999.0,-9999.0,244.0,67.0,,1.0,,,,,,,,
USC00045064,1918,9,26,,,-9999.0,-9999.0,-9999.0,256.0,133.0,,1.0,,,,,,,,
USC00045064,1918,9,27,,,28.0,-9999.0,-9999.0,256.0,78.0,,-9999.0,,,,,,,,
USC00045064,1918,9,28,,,5.0,-9999.0,-9999.0,217.0,139.0,,-9999.0,,,,,,,,
USC00045064,1918,9,29,,,-9999.0,-9999.0,-9999.0,267.0,106.0,,-9999.0,,,,,,,,
USC00045064,1918,9,3,,,-9999.0,-9999.0,-9999.0,250.0,139.0,,1.0,,,,,,,,
USC00045064,1918,9,30,,,-9999.0,-9999.0,-9999.0,272.0,100.0,,-9999.0,,,,,,,,
USC00045064,1918,9,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00045064,1918,9,4,,,-9999.0,-9999.0,-9999.0,228.0,139.0,,1.0,,,,,,,,
USC00045064,1918,9,5,,,-9999.0,-9999.0,-9999.0,228.0,89.0,,-9999.0,,,,,,,,
USC00045064,1918,9,6,,,-9999.0,-9999.0,-9999.0,222.0,133.0,,1.0,,,,,,,,
USC00045064,1918,9,7,,,-9999.0,-9999.0,-9999.0,222.0,83.0,,1.0,,,,,,,,
USC00045064,1918,9,8,,,-9999.0,-9999.0,-9999.0,233.0,83.0,,-9999.0,,,,,,,,
USC00045064,1918,9,9,,,-9999.0,-9999.0,-9999.0,228.0,100.0,,1.0,,,,,,,,
USC00045064,1918,10,1,,,,,,267.0,139.0,,1.0,,,,,,,,
USC00045064,1918,10,10,,,,,,278.0,100.0,,-9999.0,,,,,,,,
USC00045064,1918,10,11,,,,,,328.0,78.0,,-9999.0,,,,,,,,
USC00045064,1918,10,12,,,,,,322.0,167.0,,-9999.0,,,,,,,,
USC00045064,1918,10,13,,,,,,322.0,167.0,,-9999.0,,,,,,,,
USC00045064,1918,10,14,,,,,,339.0,167.0,,1.0,,,,,,,,
USC00045064,1918,10,15,,,,,,206.0,167.0,,-9999.0,,,,,,,,
USC00045064,1918,10,16,,,,,,217.0,100.0,,-9999.0,,,,,,,,
USC00045064,1918,10,17,,,,,,222.0,72.0,,-9999.0,,,,,,,,
USC00045064,1918,10,18,,,,,,244.0,44.0,,-9999.0,,,,,,,,
USC00045064,1918,10,19,,,,,,267.0,56.0,,-9999.0,,,,,,,,
USC00045064,1918,10,2,,,,,,250.0,144.0,,1.0,,,,,,,,
USC00045064,1918,10,20,,,,,,289.0,67.0,,-9999.0,,,,,,,,
USC00045064,1918,10,21,,,,,,256.0,133.0,,1.0,,,,,,,,
USC00045064,1918,10,22,,,,,,206.0,128.0,,1.0,,,,,,,,
USC00045064,1918,10,23,,,,,,250.0,89.0,,1.0,,,,,,,,
USC00045064,1918,10,24,,,,,,222.0,39.0,,-9999.0,,,,,,,,
USC00045064,1918,10,25,,,,,,278.0,50.0,,-9999.0,,,,,,,,
USC00045064,1918,10,26,,,,,,289.0,28.0,,-9999.0,,,,,,,,
USC00045064,1918,10,27,,,,,,272.0,17.0,,-9999.0,,,,,,,,
USC00045064,1918,10,28,,,,,,300.0,78.0,,-9999.0,,,,,,,,
USC00045064,1918,10,29,,,,,,328.0,89.0,,-9999.0,,,,,,,,
USC00045064,1918,10,3,,,,,,222.0,122.0,,1.0,,,,,,,,
USC00045064,1918,10,30,,,,,,311.0,78.0,,-9999.0,,,,,,,,
USC00045064,1918,10,31,,,,,,289.0,67.0,,-9999.0,,,,,,,,
USC00045064,1918,10,4,,,,,,228.0,133.0,,1.0,,,,,,,,
USC00045064,1918,10,5,,,,,,228.0,133.0,,1.0,,,,,,,,
USC00045064,1918,10,6,,,,,,244.0,122.0,,1.0,,,,,,,,
USC00045064,1918,10,7,,,,,,256.0,122.0,,1.0,,,,,,,,
USC00045064,1918,10,8,,,,,,211.0,139.0,,1.0,,,,,,,,
USC00045064,1918,10,9,,,,,,217.0,156.0,,-9999.0,,,,,,,,
USC00045064,1918,11,1,,,0.0,,,233.0,106.0,,1.0,,,,,,,,
USC00045064,1918,11,10,,,0.0,,,239.0,11.0,,-9999.0,,,,,,,,
USC00045064,1918,11,11,,,0.0,,,244.0,11.0,,-9999.0,,,,,,,,
USC00045064,1918,11,12,,,0.0,,,233.0,6.0,,-9999.0,,,,,,,,
USC00045064,1918,11,13,,,0.0,,,211.0,17.0,,-9999.0,,,,,,,,
USC00045064,1918,11,14,,,69.0,,,200.0,17.0,,-9999.0,,,,,,,,
USC00045064,1918,11,15,,,33.0,,,183.0,39.0,,-9999.0,,,,,,,,
USC00045064,1918,11,16,,,15.0,,,211.0,39.0,,-9999.0,,,,,,,,
USC00045064,1918,11,17,,,0.0,,,206.0,50.0,,-9999.0,,,,,,,,
USC00045064,1918,11,18,,,254.0,,,183.0,122.0,,-9999.0,,,,,,,,
USC00045064,1918,11,19,,,69.0,,,178.0,111.0,,-9999.0,,,,,,,,
USC00045064,1918,11,2,,,0.0,,,233.0,83.0,,1.0,,,,,,,,
USC00045064,1918,11,20,,,8.0,,,206.0,72.0,,-9999.0,,,,,,,,
USC00045064,1918,11,21,,,0.0,,,206.0,56.0,,-9999.0,,,,,,,,
USC00045064,1918,11,22,,,0.0,,,189.0,83.0,,1.0,,,,,,,,
USC00045064,1918,11,23,,,234.0,,,167.0,61.0,,-9999.0,,,,,,,,
USC00045064,1918,11,24,,,0.0,,,178.0,44.0,,-9999.0,,,,,,,,
USC00045064,1918,11,25,,,0.0,,,161.0,33.0,,-9999.0,,,,,,,,
USC00045064,1918,11,26,,,0.0,,,194.0,22.0,,-9999.0,,,,,,,,
USC00045064,1918,11,27,,,0.0,,,178.0,11.0,,-9999.0,,,,,,,,
USC00045064,1918,11,28,,,0.0,,,178.0,0.0,,-9999.0,,,,,,,,
USC00045064,1918,11,29,,,0.0,,,200.0,0.0,,-9999.0,,,,,,,,
USC00045064,1918,11,3,,,0.0,,,228.0,89.0,,-9999.0,,,,,,,,
USC00045064,1918,11,30,,,0.0,,,200.0,0.0,,-9999.0,,,,,,,,
USC00045064,1918,11,31,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00045064,1918,11,4,,,109.0,,,189.0,67.0,,-9999.0,,,,,,,,
USC00045064,1918,11,5,,,61.0,,,194.0,78.0,,-9999.0,,,,,,,,
USC00045064,1918,11,6,,,0.0,,,183.0,17.0,,-9999.0,,,,,,,,
USC00045064,1918,11,7,,,0.0,,,200.0,0.0,,-9999.0,,,,,,,,
USC00045064,1918,11,8,,,0.0,,,222.0,22.0,,-9999.0,,,,,,,,
USC00045064,1918,11,9,,,0.0,,,233.0,6.0,,-9999.0,,,,,,,,
USC00045064,1918,12,1,,,0.0,,,244.0,78.0,,,,,,,,,,-9999.0
USC00045064,1918,12,10,,,0.0,,,183.0,17.0,,,,,,,,,,-9999.0
USC00045064,1918,12,11,,,0.0,,,156.0,0.0,,,,,,,,,,-9999.0
USC00045064,1918,12,12,,,0.0,,,150.0,44.0,,,,,,,,,,-9999.0
USC00045064,1918,12,13,,,0.0,,,167.0,6.0,,,,,,,,,,-9999.0
USC00045064,1918,12,14,,,0.0,,,200.0,0.0,,,,,,,,,,-9999.0
USC00045064,1918,12,15,,,0.0,,,178.0,6.0,,,,,,,,,,-9999.0
USC00045064,1918,12,16,,,0.0,,,156.0,17.0,,,,,,,,,,-9999.0
USC00045064,1918,12,17,,,0.0,,,150.0,-11.0,,,,,,,,,,-9999.0
USC00045064,1918,12,18,,,0.0,,,144.0,-44.0,,,,,,,,,,-9999.0
USC00045064,1918,12,19,,,0.0,,,139.0,-6.0,,,,,,,,,,-9999.0
USC00045064,1918,12,2,,,0.0,,,250.0,72.0,,,,,,,,,,-9999.0
USC00045064,1918,12,20,,,0.0,,,144.0,-11.0,,,,,,,,,,-9999.0
USC00045064,1918,12,21,,,114.0,,,144.0,-6.0,,,,,,,,,,1.0
USC00045064,1918,12,22,,,0.0,,,122.0,-17.0,,,,,,,,,,-9999.0
USC00045064,1918,12,23,,,0.0,,,156.0,-22.0,,,,,,,,,,-9999.0
USC00045064,1918,12,24,,,0.0,,,167.0,-17.0,,,,,,,,,,-9999.0
USC00045064,1918,12,25,,,0.0,,,161.0,-28.0,,,,,,,,,,-9999.0
USC00045064,1918,12,26,,,0.0,,,167.0,-39.0,,,,,,,,,,-9999.0
USC00045064,1918,12,27,,,0.0,,,167.0,-28.0,,,,,,,,,,-9999.0
USC00045064,1918,12,28,,,0.0,,,161.0,-22.0,,,,,,,,,,-9999.0
USC00045064,1918,12,29,,,0.0,,,106.0,-6.0,,,,,,,,,,-9999.0
USC00045064,1918,12,3,,,0.0,,,211.0,89.0,,,,,,,,,,-9999.0
USC00045064,1918,12,30,,,0.0,,,122.0,-39.0,,,,,,,,,,-9999.0
USC00045064,1918,12,31,,,0.0,,,111.0,-44.0,,,,,,,,,,-9999.0
USC00045064,1918,12,4,,,0.0,,,244.0,22.0,,,,,,,,,,-9999.0
USC00045064,1918,12,5,,,0.0,,,222.0,89.0,,,,,,,,,,-9999.0
USC00045064,1918,12,6,,,0.0,,,167.0,139.0,,,,,,,,,,-9999.0
USC00045064,1918,12,7,,,447.0,,,156.0,89.0,,,,,,,,,,-9999.0
USC00045064,1918,12,8,,,51.0,,,150.0,83.0,,,,,,,,,,-9999.0
USC00045064,1918,12,9,,,41.0,,,161.0,50.0,,,,,,,,,,-9999.0
USC00045064,1919,1,1,,,0.0,,,111.0,-61.0,,,,,,,,,,
USC00045064,1919,1,10,,,0.0,,,211.0,78.0,,,,,,,,,,
USC00045064,1919,1,11,,,0.0,,,183.0,78.0,,,,,,,,,,
USC00045064,1919,1,12,,,0.0,,,178.0,44.0,,,,,,,,,,
USC00045064,1919,1,13,,,0.0,,,222.0,-17.0,,,,,,,,,,
USC00045064,1919,1,14,,,0.0,,,217.0,-11.0,,,,,,,,,,
USC00045064,1919,1,15,,,0.0,,,211.0,-11.0,,,,,,,,,,
USC00045064,1919,1,16,,,0.0,,,167.0,-17.0,,,,,,,,,,
USC00045064,1919,1,17,,,0.0,,,183.0,-6.0,,,,,,,,,,
USC00045064,1919,1,18,,,0.0,,,200.0,0.0,,,,,,,,,,
USC00045064,1919,1,19,,,0.0,,,161.0,33.0,,,,,,,,,,
USC00045064,1919,1,2,,,0.0,,,167.0,-56.0,,,,,,,,,,
USC00045064,1919,1,20,,,150.0,,,156.0,94.0,,,,,,,,,,
USC00045064,1919,1,21,,,0.0,,,167.0,44.0,,,,,,,,,,
USC00045064,1919,1,22,,,0.0,,,167.0,22.0,,,,,,,,,,
USC00045064,1919,1,23,,,0.0,,,156.0,28.0,,,,,,,,,,
USC00045064,1919,1,24,,,0.0,,,161.0,22.0,,,,,,,,,,
USC00045064,1919,1,25,,,0.0,,,172.0,17.0,,,,,,,,,,
USC00045064,1919,1,26,,,0.0,,,189.0,56.0,,,,,,,,,,
USC00045064,1919,1,27,,,0.0,,,222.0,17.0,,,,,,,,,,
USC00045064,1919,1,28,,,0.0,,,217.0,-17.0,,,,,,,,,,
USC00045064,1919,1,29,,,0.0,,,211.0,-11.0,,,,,,,,,,
USC00045064,1919,1,3,,,0.0,,,183.0,-39.0,,,,,,,,,,
USC00045064,1919,1,30,,,0.0,,,217.0,-11.0,,,,,,,,,,
USC00045064,1919,1,31,,,10.0,,,156.0,-11.0,,,,,,,,,,
USC00045064,1919,1,4,,,0.0,,,211.0,-22.0,,,,,,,,,,
USC00045064,1919,1,5,,,0.0,,,233.0,-11.0,,,,,,,,,,
USC00045064,1919,1,6,,,0.0,,,222.0,-17.0,,,,,,,,,,
USC00045064,1919,1,7,,,0.0,,,233.0,0.0,,,,,,,,,,
USC00045064,1919,1,8,,,0.0,,,239.0,-11.0,,,,,,,,,,
USC00045064,1919,1,9,,,0.0,,,244.0,17.0,,,,,,,,,,
USC00045064,1919,2,1,,,99.0,,,133.0,0.0,,-9999.0,,,,,,,,1.0
USC00045064,1919,2,10,,,135.0,,,144.0,44.0,,-9999.0,,,,,,,,1.0
USC00045064,1919,2,11,,,323.0,,,133.0,50.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,12,,,0.0,,,167.0,22.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,13,,,0.0,,,172.0,50.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,14,,,0.0,,,161.0,44.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,15,,,33.0,,,156.0,61.0,,-9999.0,,,,,,,,1.0
USC00045064,1919,2,16,,,0.0,,,161.0,50.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,17,,,0.0,,,150.0,39.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,18,,,0.0,,,172.0,44.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,19,,,0.0,,,172.0,-6.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,2,,,36.0,,,111.0,-11.0,,-9999.0,,,,,,,,1.0
USC00045064,1919,2,20,,,0.0,,,156.0,6.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,21,,,0.0,,,161.0,0.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,22,,,36.0,,,161.0,-11.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,23,,,76.0,,,111.0,-11.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,24,,,0.0,,,139.0,11.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,25,,,0.0,,,156.0,-6.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,26,,,0.0,,,150.0,-17.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,27,,,41.0,,,156.0,-6.0,,-9999.0,,,,,,,,1.0
USC00045064,1919,2,28,,,0.0,,,144.0,0.0,,-9999.0,,,,,,,,-9999.0
USC00045064,1919,2,29,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,-9999.0
