ID,YEAR,MONTH,DAY,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,WESD
USS0019L39S,1980,8,1,,,,,,-9999.0,
USS0019L39S,1980,8,10,,,,,,-9999.0,
USS0019L39S,1980,8,11,,,,,,-9999.0,
USS0019L39S,1980,8,12,,,,,,-9999.0,
USS0019L39S,1980,8,13,,,,,,-9999.0,
USS0019L39S,1980,8,14,,,,,,228.0,
USS0019L39S,1980,8,15,,,,,,71.0,
USS0019L39S,1980,8,16,,,,,,79.0,
USS0019L39S,1980,8,17,,,,,,152.0,
USS0019L39S,1980,8,18,,,,,,58.0,
USS0019L39S,1980,8,19,,,,,,51.0,
USS0019L39S,1980,8,2,,,,,,-9999.0,
USS0019L39S,1980,8,20,,,,,,79.0,
USS0019L39S,1980,8,21,,,,,,100.0,
USS0019L39S,1980,8,22,,,,,,59.0,
USS0019L39S,1980,8,23,,,,,,35.0,
USS0019L39S,1980,8,24,,,,,,61.0,
USS0019L39S,1980,8,25,,,,,,63.0,
USS0019L39S,1980,8,26,,,,,,139.0,
USS0019L39S,1980,8,27,,,,,,64.0,
USS0019L39S,1980,8,28,,,,,,204.0,
USS0019L39S,1980,8,29,,,,,,52.0,
USS0019L39S,1980,8,3,,,,,,-9999.0,
USS0019L39S,1980,8,30,,,,,,37.0,
USS0019L39S,1980,8,31,,,,,,46.0,
USS0019L39S,1980,8,4,,,,,,-9999.0,
USS0019L39S,1980,8,5,,,,,,-9999.0,
USS0019L39S,1980,8,6,,,,,,-9999.0,
USS0019L39S,1980,8,7,,,,,,-9999.0,
USS0019L39S,1980,8,8,,,,,,-9999.0,
USS0019L39S,1980,8,9,,,,,,-9999.0,
USS0019L39S,1980,9,1,,,,,,81.0,-9999.0
USS0019L39S,1980,9,10,,,,,,42.0,-9999.0
USS0019L39S,1980,9,11,,,,,,212.0,-9999.0
USS0019L39S,1980,9,12,,,,,,151.0,-9999.0
USS0019L39S,1980,9,13,,,,,,73.0,-9999.0
USS0019L39S,1980,9,14,,,,,,22.0,-9999.0
USS0019L39S,1980,9,15,,,,,,33.0,-9999.0
USS0019L39S,1980,9,16,,,,,,77.0,-9999.0
USS0019L39S,1980,9,17,,,,,,147.0,-9999.0
USS0019L39S,1980,9,18,,,,,,92.0,-9999.0
USS0019L39S,1980,9,19,,,,,,42.0,-9999.0
USS0019L39S,1980,9,2,,,,,,66.0,-9999.0
USS0019L39S,1980,9,20,,,,,,38.0,-9999.0
USS0019L39S,1980,9,21,,,,,,-3.0,-9999.0
USS0019L39S,1980,9,22,,,,,,8.0,-9999.0
USS0019L39S,1980,9,23,,,,,,29.0,-9999.0
USS0019L39S,1980,9,24,,,,,,45.0,-9999.0
