ID,YEAR,MONTH,DAY,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11,WT16,WT18
USC00044412,1925,2,24,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,25,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,26,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,27,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,28,,,,,0.0,0.0,0.0,,,,,,,,,,,
USC00044412,1925,2,29,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,3,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,30,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,31,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,4,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,5,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,6,,,,,28.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,7,,,,,28.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,8,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,2,9,,,,,20.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,1,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,10,,,,,38.0,51.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,11,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,12,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,13,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,14,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,15,,,,,0.0,0.0,0.0,,,,,,,,,,,
USC00044412,1925,3,16,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,17,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,18,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,19,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,2,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,20,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,21,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,22,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,23,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,24,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,25,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,26,,,,,23.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,27,,,,,56.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,28,,,,,5.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,29,,,,,109.0,51.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,3,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,30,,,,,188.0,51.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,31,,,,,140.0,76.0,0.0,,,,,,,,,,,
USC00044412,1925,3,4,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,5,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,6,,,,,28.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,7,,,,,457.0,76.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,8,,,,,36.0,102.0,-9999.0,,,,,,,,,,,
USC00044412,1925,3,9,,,,,51.0,76.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,1,,,,,5.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,10,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,11,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,12,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,13,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,14,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,15,,,,,0.0,0.0,0.0,,,,,,,,,,,
USC00044412,1925,4,16,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,17,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,18,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,19,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,2,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,20,,,,,23.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,21,,,,,307.0,279.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,22,,,,,147.0,127.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,23,,,,,178.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,24,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,25,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,26,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,27,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,28,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,29,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,3,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,30,,,,,0.0,0.0,0.0,,,,,,,,,,,
USC00044412,1925,4,31,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,4,,,,,229.0,102.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,5,,,,,259.0,102.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,6,,,,,5.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,7,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,8,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,4,9,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,5,1,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,10,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,11,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,12,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,13,,,,,38.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,14,,,,,84.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,15,,,,,0.0,,0.0,,,,,,,,,,,
USC00044412,1925,5,16,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,17,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,18,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,19,,,,,5.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,2,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,20,,,,,8.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,21,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,22,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,23,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,24,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,25,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,26,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,27,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,28,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,29,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,3,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,30,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,31,,,,,0.0,,0.0,,,,,,,,,,,
USC00044412,1925,5,4,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,5,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,6,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,7,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,8,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,5,9,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,1,,,,,43.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,10,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,11,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,12,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,13,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,14,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,15,,,,,0.0,,0.0,,,,,,,,,,,
USC00044412,1925,6,16,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,17,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,18,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,19,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,2,,,,,23.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,20,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,21,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,22,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,23,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,24,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,25,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,26,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,27,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,28,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,29,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,3,,,,,178.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,30,,,,,452.0,,0.0,,,,,,,,,,,
USC00044412,1925,6,31,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,4,,,,,234.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,5,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,6,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,7,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,8,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,6,9,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,7,1,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,10,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,11,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,12,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,13,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,14,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,15,,,,,0.0,0.0,0.0,,,,,,,,,,,
USC00044412,1925,7,16,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,17,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,18,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,19,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,2,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,20,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,21,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,22,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,23,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,24,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,25,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,26,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,27,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,28,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,29,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,3,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,30,,,,,584.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,31,,,,,38.0,0.0,0.0,,,,,,,,,,,
USC00044412,1925,7,4,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,5,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,6,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,7,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,8,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,7,9,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,8,1,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,10,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,11,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,12,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,13,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,14,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,15,,,,,0.0,,0.0,,,,,,,,,,,
USC00044412,1925,8,16,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,17,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,18,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,19,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,2,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,20,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,21,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,22,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,23,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,24,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,25,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,26,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,27,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,28,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,29,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,3,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,30,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,31,,,,,0.0,,0.0,,,,,,,,,,,
USC00044412,1925,8,4,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,5,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,6,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,7,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,8,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,8,9,,,,,0.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,1,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,10,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,11,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,12,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,13,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,14,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,15,,,,,,,0.0,,,,,,,,,,,
USC00044412,1925,9,16,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,17,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,18,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,19,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,2,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,20,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,21,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,22,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,23,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,24,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,25,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,26,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,27,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,28,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,29,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,3,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,30,,,,,,,0.0,,,,,,,,,,,
USC00044412,1925,9,31,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,4,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,5,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,6,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,7,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,8,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,9,9,,,,,,,-9999.0,,,,,,,,,,,
USC00044412,1925,10,1,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,10,,,,,81.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,11,,,,,18.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,12,,,,,64.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,13,,,,,64.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,14,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,15,,,,,0.0,0.0,0.0,,,,,,,,,,,
USC00044412,1925,10,16,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,17,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,18,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,19,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,2,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,20,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,21,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,22,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,23,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,24,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,25,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,26,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,27,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,28,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,29,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,3,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,30,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,31,,,,,0.0,0.0,0.0,,,,,,,,,,,
USC00044412,1925,10,4,,,,,495.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,5,,,,,612.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,6,,,,,8.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,7,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,8,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,10,9,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,1,,,,,25.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,10,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,11,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,12,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,13,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,14,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,15,,,,,0.0,-9999.0,0.0,,,,,,,,,,,
USC00044412,1925,11,16,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,17,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,18,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,19,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,2,,,,,43.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,20,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,21,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,22,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,23,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,24,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,25,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,26,,,,,312.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,27,,,,,25.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,28,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,29,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,3,,,,,64.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,30,,,,,0.0,-9999.0,0.0,,,,,,,,,,,
USC00044412,1925,11,31,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,4,,,,,97.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,5,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,6,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,7,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,8,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,11,9,,,,,0.0,-9999.0,-9999.0,,,,,,,,,,,
USC00044412,1925,12,1,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,10,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,11,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,12,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,13,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,14,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,15,,,,,-9999.0,,0.0,,,,,,,,,,,
USC00044412,1925,12,16,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,17,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,18,,,,,48.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,19,,,,,38.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,2,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,20,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,21,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,22,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,23,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,24,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,25,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,26,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,27,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,28,,,,,61.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,29,,,,,48.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,3,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,30,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,31,,,,,150.0,,0.0,,,,,,,,,,,
USC00044412,1925,12,4,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,5,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,6,,,,,-9999.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,7,,,,,38.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,8,,,,,203.0,,-9999.0,,,,,,,,,,,
USC00044412,1925,12,9,,,,,25.0,,-9999.0,,,,,,,,,,,
USC00044412,1926,1,1,,,,,28.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,10,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,11,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,12,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,13,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,14,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,15,,,,,0.0,0.0,0.0,,,,,,,,,,,
USC00044412,1926,1,16,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,17,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,18,,,,,30.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,19,,,,,53.0,25.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,2,,,,,114.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,20,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,21,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,22,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,23,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
USC00044412,1926,1,24,,,,,0.0,0.0,-9999.0,,,,,,,,,,,
