ID,YEAR,MONTH,DAY,AWND,DAPR,FMTM,FRGT,MDPR,MDSF,PGTM,PRCP,SNOW,SNWD,THIC,TMAX,TMIN,TOBS,WDF1,WDFG,WDFM,WESD,WSF1,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT14,WT16,WT18
USC00045983,1952,1,5,,,,,,,,259.0,330.0,203.0,,6.0,-28.0,,,,,,,,,-9999.0,,,,,1.0,,-9999.0,,,1.0,1.0
USC00045983,1952,1,6,,,,,,,,191.0,307.0,610.0,,11.0,-61.0,,,,,,,,,-9999.0,,,,,-9999.0,,-9999.0,,,-9999.0,1.0
USC00045983,1952,1,7,,,,,,,,74.0,180.0,610.0,,-22.0,-117.0,,,,,,,,,-9999.0,,,,,-9999.0,,-9999.0,,,-9999.0,1.0
USC00045983,1952,1,8,,,,,,,,0.0,0.0,686.0,,28.0,-89.0,,,,,,,,,1.0,,,,,-9999.0,,-9999.0,,,-9999.0,1.0
USC00045983,1952,1,9,,,,,,,,137.0,175.0,711.0,,-17.0,-39.0,,,,,,,,,-9999.0,,,,,-9999.0,,-9999.0,,,1.0,1.0
USC00045983,1952,2,1,,,,,,,,282.0,0.0,356.0,,61.0,17.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,-9999.0
USC00045983,1952,2,10,,,,,,,,0.0,0.0,152.0,,111.0,-22.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,-9999.0
USC00045983,1952,2,11,,,,,,,,147.0,51.0,127.0,,39.0,-22.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0
USC00045983,1952,2,12,,,,,,,,3.0,3.0,152.0,,56.0,-83.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,2,13,,,,,,,,0.0,0.0,127.0,,67.0,-83.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,14,,,,,,,,0.0,0.0,127.0,,67.0,-6.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,2,15,,,,,,,,41.0,5.0,102.0,,44.0,0.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,1.0
USC00045983,1952,2,16,,,,,,,,79.0,0.0,102.0,,39.0,-39.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0
USC00045983,1952,2,17,,,,,,,,13.0,20.0,76.0,,33.0,-67.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,2,18,,,,,,,,15.0,8.0,102.0,,-22.0,-94.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,2,19,,,,,,,,20.0,51.0,152.0,,0.0,-50.0,,,,,,,,,1.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,2,2,,,,,,,,13.0,13.0,356.0,,39.0,0.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0
USC00045983,1952,2,20,,,,,,,,5.0,13.0,152.0,,50.0,-94.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,2,21,,,,,,,,5.0,5.0,152.0,,39.0,-122.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,2,22,,,,,,,,79.0,97.0,203.0,,6.0,-22.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,2,23,,,,,,,,0.0,0.0,152.0,,72.0,-17.0,,,,,,,,,1.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,24,,,,,,,,0.0,0.0,102.0,,111.0,-33.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,25,,,,,,,,0.0,0.0,76.0,,117.0,-22.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,26,,,,,,,,0.0,0.0,0.0,,117.0,11.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,-9999.0
USC00045983,1952,2,27,,,,,,,,0.0,0.0,0.0,,150.0,-11.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,28,,,,,,,,0.0,0.0,0.0,,150.0,-6.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,29,,,,,,,,0.0,0.0,0.0,,78.0,-17.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,2,3,,,,,,,,0.0,0.0,305.0,,67.0,0.0,,,,,,,,,1.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,30,,,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,31,,,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,4,,,,,,,,0.0,0.0,279.0,,122.0,-17.0,,,,,,,,,1.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,5,,,,,,,,0.0,0.0,254.0,,94.0,-28.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,6,,,,,,,,0.0,0.0,203.0,,150.0,-44.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,7,,,,,,,,0.0,0.0,203.0,,161.0,-22.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,8,,,,,,,,0.0,0.0,178.0,,100.0,-28.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,2,9,,,,,,,,0.0,0.0,178.0,,156.0,-33.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,1,,,,,,,,0.0,0.0,0.0,,39.0,-39.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,10,,,,,,,,23.0,13.0,0.0,,61.0,-11.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,11,,,,,,,,0.0,0.0,0.0,,44.0,-17.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,12,,,,,,,,38.0,53.0,0.0,,39.0,-61.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,13,,,,,,,,71.0,89.0,0.0,,33.0,-100.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,14,,,,,,,,422.0,673.0,432.0,,-6.0,-28.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,15,,,,,,,,89.0,94.0,457.0,,61.0,-22.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0
USC00045983,1952,3,16,,,,,,,,25.0,25.0,254.0,,67.0,6.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,17,,,,,,,,64.0,84.0,152.0,,50.0,-39.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0
USC00045983,1952,3,18,,,,,,,,107.0,102.0,152.0,,50.0,-22.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,19,,,,,,,,13.0,23.0,152.0,,28.0,-28.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,2,,,,,,,,0.0,0.0,0.0,,72.0,-61.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,20,,,,,,,,0.0,0.0,152.0,,28.0,-39.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,21,,,,,,,,0.0,0.0,127.0,,56.0,-56.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,22,,,,,,,,0.0,0.0,76.0,,83.0,-83.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,23,,,,,,,,30.0,0.0,25.0,,128.0,-17.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,-9999.0
USC00045983,1952,3,24,,,,,,,,33.0,0.0,0.0,,139.0,89.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,-9999.0
USC00045983,1952,3,25,,,,,,,,0.0,0.0,0.0,,161.0,78.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,-9999.0
USC00045983,1952,3,26,,,,,,,,0.0,0.0,0.0,,178.0,28.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,27,,,,,,,,0.0,0.0,0.0,,206.0,-6.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,28,,,,,,,,0.0,0.0,0.0,,183.0,50.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,29,,,,,,,,0.0,0.0,0.0,,128.0,17.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,3,,,,,,,,43.0,20.0,25.0,,22.0,-17.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,30,,,,,,,,0.0,0.0,0.0,,128.0,-11.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,31,,,,,,,,0.0,0.0,0.0,,139.0,-33.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,4,,,,,,,,8.0,13.0,0.0,,33.0,-67.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,5,,,,,,,,79.0,122.0,0.0,,11.0,-83.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,6,,,,,,,,236.0,391.0,457.0,,0.0,-33.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,1.0
USC00045983,1952,3,7,,,,,,,,0.0,0.0,203.0,,78.0,-56.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,8,,,,,,,,0.0,0.0,127.0,,117.0,0.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,-9999.0
USC00045983,1952,3,9,,,,,,,,3.0,0.0,0.0,,128.0,28.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,-9999.0
USC00045983,1952,4,1,,,,,,,,0.0,0.0,0.0,,144.0,-17.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,10,,,,,,,,0.0,0.0,0.0,,189.0,6.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,11,,,,,,,,0.0,0.0,0.0,,183.0,39.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,12,,,,,,,,0.0,0.0,0.0,,161.0,39.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,13,,,,,,,,196.0,0.0,0.0,,78.0,6.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,
USC00045983,1952,4,14,,,,,,,,0.0,0.0,0.0,,117.0,-39.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,15,,,,,,,,0.0,0.0,0.0,,161.0,0.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,16,,,,,,,,0.0,0.0,0.0,,194.0,6.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,17,,,,,,,,0.0,0.0,0.0,,250.0,28.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,18,,,,,,,,0.0,0.0,0.0,,217.0,33.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,19,,,,,,,,0.0,0.0,0.0,,100.0,11.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,2,,,,,,,,0.0,0.0,0.0,,161.0,-11.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,20,,,,,,,,0.0,0.0,0.0,,161.0,-6.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,21,,,,,,,,0.0,0.0,0.0,,217.0,-11.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,22,,,,,,,,0.0,0.0,0.0,,206.0,11.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,23,,,,,,,,0.0,0.0,0.0,,206.0,28.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,24,,,,,,,,0.0,0.0,0.0,,189.0,89.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,
USC00045983,1952,4,25,,,,,,,,13.0,0.0,0.0,,172.0,61.0,,,,,,,,,1.0,,,,,,,,,,1.0,
USC00045983,1952,4,26,,,,,,,,0.0,0.0,0.0,,222.0,56.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,27,,,,,,,,0.0,0.0,0.0,,233.0,50.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,28,,,,,,,,0.0,0.0,0.0,,133.0,6.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,29,,,,,,,,46.0,0.0,0.0,,133.0,6.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,
USC00045983,1952,4,3,,,,,,,,0.0,0.0,0.0,,200.0,-17.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,30,,,,,,,,157.0,0.0,0.0,,100.0,17.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,
USC00045983,1952,4,31,,,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,4,,,,,,,,0.0,0.0,0.0,,228.0,39.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,5,,,,,,,,0.0,0.0,0.0,,228.0,61.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,6,,,,,,,,0.0,0.0,0.0,,183.0,56.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,7,,,,,,,,0.0,0.0,0.0,,144.0,11.0,,,,,,,,,-9999.0,,,,,,,,,,1.0,
USC00045983,1952,4,8,,,,,,,,0.0,0.0,0.0,,161.0,-39.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,4,9,,,,,,,,0.0,0.0,0.0,,183.0,-11.0,,,,,,,,,-9999.0,,,,,,,,,,-9999.0,
USC00045983,1952,5,1,,,,,,,,0.0,0.0,0.0,,144.0,6.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,10,,,,,,,,0.0,0.0,0.0,,194.0,28.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,11,,,,,,,,0.0,0.0,0.0,,194.0,56.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,12,,,,,,,,0.0,0.0,0.0,,200.0,33.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,13,,,,,,,,0.0,0.0,0.0,,189.0,11.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,14,,,,,,,,0.0,0.0,0.0,,161.0,28.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,15,,,,,,,,0.0,0.0,0.0,,194.0,33.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,16,,,,,,,,0.0,0.0,0.0,,228.0,50.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,17,,,,,,,,0.0,0.0,0.0,,250.0,67.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,18,,,,,,,,0.0,0.0,0.0,,244.0,106.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,19,,,,,,,,51.0,0.0,0.0,,189.0,78.0,,,,,,,,,,,,,-9999.0,,,,,,1.0,-9999.0
USC00045983,1952,5,2,,,,,,,,0.0,0.0,0.0,,167.0,6.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,20,,,,,,,,0.0,0.0,0.0,,178.0,72.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,21,,,,,,,,0.0,0.0,0.0,,189.0,39.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,22,,,,,,,,0.0,0.0,0.0,,239.0,67.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,23,,,,,,,,0.0,0.0,0.0,,278.0,89.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,24,,,,,,,,0.0,0.0,0.0,,261.0,83.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,25,,,,,,,,0.0,0.0,0.0,,256.0,83.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,26,,,,,,,,0.0,0.0,0.0,,289.0,78.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,27,,,,,,,,0.0,0.0,0.0,,294.0,100.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,28,,,,,,,,0.0,0.0,0.0,,239.0,100.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,29,,,,,,,,0.0,0.0,0.0,,222.0,56.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,3,,,,,,,,0.0,0.0,0.0,,144.0,28.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0
USC00045983,1952,5,30,,,,,,,,0.0,0.0,0.0,,267.0,50.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,31,,,,,,,,0.0,0.0,0.0,,189.0,44.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,4,,,,,,,,0.0,0.0,0.0,,167.0,-28.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,5,,,,,,,,0.0,0.0,0.0,,178.0,-11.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,5,6,,,,,,,,97.0,0.0,0.0,,156.0,56.0,,,,,,,,,,,,,-9999.0,,,,,,1.0,-9999.0
USC00045983,1952,5,7,,,,,,,,338.0,0.0,0.0,,83.0,44.0,,,,,,,,,,,,,-9999.0,,,,,,1.0,-9999.0
USC00045983,1952,5,8,,,,,,,,0.0,0.0,0.0,,144.0,17.0,,,,,,,,,,,,,-9999.0,,,,,,1.0,-9999.0
USC00045983,1952,5,9,,,,,,,,0.0,0.0,0.0,,189.0,-6.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,-9999.0
USC00045983,1952,6,1,,,,,,,,0.0,0.0,0.0,,244.0,39.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,10,,,,,,,,33.0,0.0,0.0,,156.0,33.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,11,,,,,,,,33.0,0.0,0.0,,100.0,-11.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,12,,,,,,,,0.0,0.0,0.0,,128.0,-39.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,13,,,,,,,,0.0,0.0,0.0,,167.0,-11.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,14,,,,,,,,91.0,0.0,0.0,,122.0,33.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,15,,,,,,,,0.0,0.0,0.0,,200.0,22.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,16,,,,,,,,0.0,0.0,0.0,,256.0,61.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,17,,,,,,,,0.0,0.0,0.0,,289.0,100.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,18,,,,,,,,0.0,0.0,0.0,,272.0,78.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,19,,,,,,,,0.0,0.0,0.0,,261.0,94.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,2,,,,,,,,0.0,0.0,0.0,,256.0,56.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,20,,,,,,,,20.0,0.0,0.0,,206.0,89.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,21,,,,,,,,0.0,0.0,0.0,,211.0,56.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,22,,,,,,,,48.0,0.0,0.0,,200.0,39.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,23,,,,,,,,97.0,0.0,0.0,,178.0,100.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,24,,,,,,,,0.0,0.0,0.0,,178.0,78.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,25,,,,,,,,0.0,0.0,0.0,,178.0,78.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,26,,,,,,,,0.0,0.0,0.0,,222.0,61.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,27,,,,,,,,41.0,0.0,0.0,,144.0,72.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,28,,,,,,,,117.0,0.0,0.0,,117.0,67.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,29,,,,,,,,46.0,0.0,0.0,,156.0,39.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,3,,,,,,,,0.0,0.0,0.0,,272.0,78.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,30,,,,,,,,0.0,0.0,0.0,,222.0,28.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,31,,,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,4,,,,,,,,0.0,0.0,0.0,,306.0,94.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,5,,,,,,,,74.0,0.0,0.0,,267.0,111.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,6,,,,,,,,5.0,0.0,0.0,,244.0,117.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,7,,,,,,,,0.0,0.0,0.0,,267.0,94.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,8,,,,,,,,0.0,0.0,0.0,,300.0,133.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,6,9,,,,,,,,56.0,0.0,0.0,,139.0,56.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,1,,,,,,,,0.0,0.0,0.0,,239.0,89.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,10,,,,,,,,53.0,0.0,0.0,,278.0,117.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,11,,,,,,,,0.0,0.0,0.0,,278.0,128.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,12,,,,,,,,0.0,0.0,0.0,,289.0,122.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,13,,,,,,,,58.0,0.0,0.0,,278.0,128.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,14,,,,,,,,0.0,0.0,0.0,,317.0,139.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,15,,,,,,,,0.0,0.0,0.0,,322.0,167.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,16,,,,,,,,0.0,0.0,0.0,,333.0,133.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,17,,,,,,,,0.0,0.0,0.0,,333.0,122.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,18,,,,,,,,0.0,0.0,0.0,,294.0,122.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,19,,,,,,,,0.0,0.0,0.0,,294.0,111.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,2,,,,,,,,0.0,0.0,0.0,,294.0,83.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,20,,,,,,,,0.0,0.0,0.0,,317.0,133.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,21,,,,,,,,0.0,0.0,0.0,,289.0,100.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,22,,,,,,,,0.0,0.0,0.0,,283.0,94.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,23,,,,,,,,0.0,0.0,0.0,,256.0,94.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,24,,,,,,,,0.0,0.0,0.0,,311.0,83.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,25,,,,,,,,0.0,0.0,0.0,,311.0,106.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,26,,,,,,,,0.0,0.0,0.0,,328.0,122.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,27,,,,,,,,0.0,0.0,0.0,,333.0,156.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,28,,,,,,,,0.0,0.0,0.0,,344.0,161.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,29,,,,,,,,0.0,0.0,0.0,,350.0,150.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,3,,,,,,,,0.0,0.0,0.0,,328.0,111.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,30,,,,,,,,0.0,0.0,0.0,,306.0,139.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,31,,,,,,,,66.0,0.0,0.0,,189.0,144.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,4,,,,,,,,0.0,0.0,0.0,,294.0,122.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,5,,,,,,,,0.0,0.0,0.0,,272.0,128.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,6,,,,,,,,0.0,0.0,0.0,,294.0,111.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,7,,,,,,,,0.0,0.0,0.0,,333.0,111.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,8,,,,,,,,0.0,0.0,0.0,,356.0,128.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,7,9,,,,,,,,0.0,0.0,0.0,,356.0,133.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,8,1,,,,,,,,0.0,0.0,0.0,,306.0,144.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,8,10,,,,,,,,0.0,0.0,0.0,,311.0,78.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,8,11,,,,,,,,0.0,0.0,0.0,,306.0,106.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,8,12,,,,,,,,0.0,0.0,0.0,,294.0,89.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,8,13,,,,,,,,0.0,0.0,0.0,,289.0,100.0,,,,,,,,,,,,,,,,,,,,
USC00045983,1952,8,14,,,,,,,,0.0,0.0,0.0,,300.0,89.0,,,,,,,,,,,,,,,,,,,,
