ID,YEAR,MONTH,DAY,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00041990,1962,12,11,,,,,0.0,0.0,0.0,,,,1.0,,,,,
USC00041990,1962,12,12,,,,,5.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,13,,,,,8.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,14,,,,,5.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,15,,,,,145.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,16,,,,,10.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,17,,,,,91.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,18,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,19,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,2,,,,,384.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,20,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,21,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,22,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,23,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,24,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,25,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,26,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,27,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,28,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,29,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,3,,,,,28.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,30,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,31,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,4,,,,,0.0,0.0,0.0,,,,-9999.0,,,,,
USC00041990,1962,12,5,,,,,0.0,0.0,0.0,,,,1.0,,,,,
USC00041990,1962,12,6,,,,,0.0,0.0,0.0,,,,1.0,,,,,
USC00041990,1962,12,7,,,,,0.0,0.0,0.0,,,,1.0,,,,,
USC00041990,1962,12,8,,,,,0.0,0.0,0.0,,,,1.0,,,,,
USC00041990,1962,12,9,,,,,0.0,0.0,0.0,,,,1.0,,,,,
USC00041990,1963,1,1,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,10,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,11,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,12,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,13,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,14,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,15,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,16,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,17,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,18,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,19,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,2,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,20,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,21,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,22,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,23,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,24,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,25,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,26,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,27,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,28,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,29,,,,,3.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,3,,,,,5.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,30,,,,,206.0,25.0,25.0,,,,,,,,,
USC00041990,1963,1,31,,,,,201.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,4,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,5,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,6,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,7,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,8,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,1,9,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,1,,,,,165.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,10,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,11,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,12,,,,,10.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,13,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,14,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,15,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,16,,,,,56.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,17,,,,,10.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,18,,,,,36.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,19,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,2,,,,,15.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,20,,,,,84.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,21,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,22,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,23,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,24,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,25,,,,,10.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,26,,,,,46.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,27,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,28,,,,,20.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,29,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00041990,1963,2,3,,,,,173.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,30,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00041990,1963,2,31,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,
USC00041990,1963,2,4,,,,,38.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,5,,,,,8.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,6,,,,,20.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,7,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,8,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,2,9,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,3,1,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,10,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,11,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,12,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,13,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,14,,,,,41.0,25.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,15,,,,,10.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,16,,,,,15.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,17,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,18,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,19,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,2,,,,,5.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,20,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,21,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,1.0
USC00041990,1963,3,22,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,1.0
USC00041990,1963,3,23,,,,,0.0,0.0,0.0,,,,,-9999.0,,1.0,,-9999.0
USC00041990,1963,3,24,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,25,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,26,,,,,30.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,27,,,,,69.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,28,,,,,97.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,29,,,,,18.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,3,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,30,,,,,10.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,31,,,,,8.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,4,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,5,,,,,15.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,6,,,,,20.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,7,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,3,8,,,,,0.0,0.0,0.0,,,,,1.0,,-9999.0,,-9999.0
USC00041990,1963,3,9,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,-9999.0
USC00041990,1963,4,1,,,,,3.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,10,,,,,41.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,11,,,,,13.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,12,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,13,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,14,,,,,178.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,15,,,,,43.0,3.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,16,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,17,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,18,,,,,18.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,19,,,,,66.0,0.0,0.0,,,,,,,1.0,,
USC00041990,1963,4,2,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,20,,,,,89.0,25.0,0.0,,,,,,,1.0,,
USC00041990,1963,4,21,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,22,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,23,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,24,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,25,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,26,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,27,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,28,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,29,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,3,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,30,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,31,,,,,-9999.0,-9999.0,-9999.0,,,,,,,-9999.0,,
USC00041990,1963,4,4,,,,,0.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,5,,,,,114.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,6,,,,,216.0,3.0,0.0,,,,,,,1.0,,
USC00041990,1963,4,7,,,,,51.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,4,8,,,,,10.0,0.0,0.0,,,,,,,1.0,,
USC00041990,1963,4,9,,,,,56.0,0.0,0.0,,,,,,,-9999.0,,
USC00041990,1963,5,1,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,10,,,,,10.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,11,,,,,20.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,12,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,13,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,14,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,15,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,16,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,17,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,18,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,19,,,,,0.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1963,5,2,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,20,,,,,0.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1963,5,21,,,,,20.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1963,5,22,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,23,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,24,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,25,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,26,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,27,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,28,,,,,0.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1963,5,29,,,,,0.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1963,5,3,,,,,74.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,30,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,31,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,4,,,,,48.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,5,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,6,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,7,,,,,79.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,8,,,,,5.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,5,9,,,,,13.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,6,1,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,10,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,11,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,12,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,13,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,14,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,15,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,16,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,17,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,18,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,19,,,,,170.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,2,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,20,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,21,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,22,,,,,43.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,23,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,24,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,25,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,26,,,,,0.0,0.0,0.0,,,,,1.0,,-9999.0,,
USC00041990,1963,6,27,,,,,66.0,0.0,0.0,,,,,-9999.0,,1.0,,
USC00041990,1963,6,28,,,,,74.0,0.0,0.0,,,,,-9999.0,,1.0,,
USC00041990,1963,6,29,,,,,10.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,3,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,30,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,31,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,4,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,5,,,,,38.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,6,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,7,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,8,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,6,9,,,,,0.0,0.0,0.0,,,,,-9999.0,,-9999.0,,
USC00041990,1963,7,1,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,10,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,11,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,12,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,13,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,14,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,15,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,16,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,17,,,,,3.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,18,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,19,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,2,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,20,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,21,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,22,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,23,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,24,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,25,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,26,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,27,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,28,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,29,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,3,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,30,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,31,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,4,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,5,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,6,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,7,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,8,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,7,9,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,8,1,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,10,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,11,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,12,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,13,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,14,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,15,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,16,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,17,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,18,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,19,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,2,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,20,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,21,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,22,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,23,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,24,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,25,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,26,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,27,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,28,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,29,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,3,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,30,,,,,0.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1963,8,31,,,,,20.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1963,8,4,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,5,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,6,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,7,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,8,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,8,9,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,1,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,10,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,11,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,12,,,,,0.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1963,9,13,,,,,43.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,14,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,15,,,,,13.0,0.0,0.0,,,,,1.0,,,,
USC00041990,1963,9,16,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,17,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,18,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,19,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,2,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,20,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,21,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,22,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,23,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,24,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,25,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,26,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,27,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,28,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,29,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,3,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,30,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,31,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,
USC00041990,1963,9,4,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,5,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,6,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,7,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,8,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,9,9,,,,,0.0,0.0,0.0,,,,,-9999.0,,,,
USC00041990,1963,10,1,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,10,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,11,,,,,109.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,12,,,,,8.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,13,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,14,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,15,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,16,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,17,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,18,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,19,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,2,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,20,,,,,0.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,21,,,,,5.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,22,,,,,53.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,23,,,,,127.0,0.0,0.0,,,,,,,,,
USC00041990,1963,10,24,,,,,30.0,0.0,0.0,,,,,,,,,
